row_number,gene_symbol,missing_values,missing_percent,is_duplicate_gene_symbol
9276,KRT9,0,0.0,False
9277,KRTAP10-10,0,0.0,False
9278,KRTAP10-11,0,0.0,False
9279,KRTAP10-12,0,0.0,False
9280,KRTAP10-1,0,0.0,False
9281,KRTAP10-2,0,0.0,False
9282,KRTAP10-3,0,0.0,False
9283,KRTAP10-4,0,0.0,False
9284,KRTAP10-5,0,0.0,False
9285,KRTAP10-6,0,0.0,False
9286,KRTAP10-7,0,0.0,False
9287,KRTAP10-8,0,0.0,False
9288,KRTAP10-9,0,0.0,False
9289,KRTAP11-1,0,0.0,False
9290,KRTAP1-1,0,0.0,False
9291,KRTAP12-1,0,0.0,False
9292,KRTAP12-2,0,0.0,False
9293,KRTAP12-3,0,0.0,False
9294,KRTAP12-4,514,100.0,False
9295,KRTAP13-1,0,0.0,False
9296,KRTAP13-2,0,0.0,False
9297,KRTAP13-3,0,0.0,False
9298,KRTAP13-4,0,0.0,False
9299,KRTAP1-3,0,0.0,False
9300,KRTAP15-1,0,0.0,False
9301,KRTAP1-5,0,0.0,False
9302,KRTAP17-1,0,0.0,False
9303,KRTAP19-1,0,0.0,False
9304,KRTAP19-2,514,100.0,False
9305,KRTAP19-3,0,0.0,False
9306,KRTAP19-4,514,100.0,False
9307,KRTAP19-5,514,100.0,False
9308,KRTAP19-6,514,100.0,False
9309,KRTAP19-7,514,100.0,False
9310,KRTAP19-8,0,0.0,False
9311,KRTAP20-1,514,100.0,False
9312,KRTAP20-2,514,100.0,False
9313,KRTAP20-3,514,100.0,False
9314,KRTAP20-4,0,0.0,False
9315,KRTAP21-1,514,100.0,False
9316,KRTAP21-2,0,0.0,False
9317,KRTAP2-1,0,0.0,False
9318,KRTAP22-1,514,100.0,False
9319,KRTAP2-2,0,0.0,False
9320,KRTAP23-1,514,100.0,False
9321,KRTAP24-1,0,0.0,False
9322,KRTAP2-4,514,100.0,False
9323,KRTAP25-1,514,100.0,False
9324,KRTAP26-1,0,0.0,False
9325,KRTAP27-1,0,0.0,False
9326,KRTAP3-1,0,0.0,False
9327,KRTAP3-2,0,0.0,False
9328,KRTAP3-3,0,0.0,False
9329,KRTAP4-11,0,0.0,False
9330,KRTAP4-12,0,0.0,False
9331,KRTAP4-1,0,0.0,False
9332,KRTAP4-2,0,0.0,False
9333,KRTAP4-3,0,0.0,False
9334,KRTAP4-4,0,0.0,False
9335,KRTAP4-5,0,0.0,False
9336,KRTAP4-7,0,0.0,False
9337,KRTAP4-8,0,0.0,False
9338,KRTAP4-9,0,0.0,False
9339,KRTAP5-10,0,0.0,False
9340,KRTAP5-11,0,0.0,False
9341,KRTAP5-1,0,0.0,False
9342,KRTAP5-2,0,0.0,False
9343,KRTAP5-3,0,0.0,False
9344,KRTAP5-4,0,0.0,False
9345,KRTAP5-5,0,0.0,False
9346,KRTAP5-6,0,0.0,False
9347,KRTAP5-7,0,0.0,False
9348,KRTAP5-8,0,0.0,False
9349,KRTAP5-9,0,0.0,False
9350,KRTAP6-1,514,100.0,False
9351,KRTAP6-2,514,100.0,False
9352,KRTAP6-3,0,0.0,False
9353,KRTAP7-1,0,0.0,False
9354,KRTAP8-1,0,0.0,False
9355,KRTAP9-2,0,0.0,False
9356,KRTAP9-4,0,0.0,False
9357,KRTAP9-8,0,0.0,False
9358,KRTAP9-9,0,0.0,False
9359,KRTCAP2,0,0.0,False
9360,KRTCAP3,0,0.0,False
9361,KRTDAP,0,0.0,False
9362,KSR1,0,0.0,False
9363,KSR2,0,0.0,False
9364,KTELC1,0,0.0,False
9365,KTI12,0,0.0,False
9366,KTN1,0,0.0,False
9367,KY,0,0.0,False
9368,KYNU,0,0.0,False
9369,L1CAM,0,0.0,False
9370,L1TD1,0,0.0,False
9371,L2HGDH,0,0.0,False
9372,L3MBTL,0,0.0,False
9373,L3MBTL2,0,0.0,False
9374,L3MBTL3,0,0.0,False
9375,L3MBTL4,0,0.0,False
9376,LACE1,0,0.0,False
9377,LACRT,0,0.0,False
9378,LACTB,0,0.0,False
9379,LACTB2,0,0.0,False
9380,LAD1,0,0.0,False
9381,LAG3,0,0.0,False
9382,LAGE3,0,0.0,False
9383,LAIR1,0,0.0,False
9384,LAIR2,0,0.0,False
9385,LALBA,0,0.0,False
9386,LAMA1,0,0.0,False
9387,LAMA2,0,0.0,False
9388,LAMA3,0,0.0,False
9389,LAMA4,0,0.0,False
9390,LAMA5,0,0.0,False
9391,LAMB1,0,0.0,False
9392,LAMB2,0,0.0,False
9393,LAMB2L,0,0.0,False
9394,LAMB3,0,0.0,False
9395,LAMB4,0,0.0,False
9396,LAMC1,0,0.0,False
9397,LAMC2,0,0.0,False
9398,LAMC3,0,0.0,False
9399,LAMP1,0,0.0,False
9400,LAMP2,0,0.0,False
9401,LAMP3,0,0.0,False
9402,LANCL1,0,0.0,False
9403,LANCL2,0,0.0,False
9404,LANCL3,0,0.0,False
9405,LAP3,0,0.0,False
9406,LAPTM4A,0,0.0,False
9407,LAPTM4B,0,0.0,False
9408,LAPTM5,0,0.0,False
9409,LARGE,0,0.0,False
9410,LARP1,0,0.0,False
9411,LARP1B,0,0.0,False
9412,LARP4,0,0.0,False
9413,LARP4B,0,0.0,False
9414,LARP6,0,0.0,False
9415,LARP7,0,0.0,False
9416,LARS2,0,0.0,False
9417,LARS,0,0.0,False
9418,LAS1L,0,0.0,False
9419,LASP1,0,0.0,False
9420,LASS1,0,0.0,False
9421,LASS2,0,0.0,False
9422,LASS3,0,0.0,False
9423,LASS4,0,0.0,False
9424,LASS5,0,0.0,False
9425,LASS6,0,0.0,False
9426,LAT,0,0.0,False
9427,LAT2,0,0.0,False
9428,LATS1,0,0.0,False
9429,LATS2,0,0.0,False
9430,LAX1,0,0.0,False
9431,LAYN,0,0.0,False
9432,LBH,0,0.0,False
9433,LBP,0,0.0,False
9434,LBR,0,0.0,False
9435,LBX1,0,0.0,False
9436,LBX2,0,0.0,False
9437,LBXCOR1,0,0.0,False
9438,LCA5,0,0.0,False
9439,LCA5L,0,0.0,False
9440,LCAT,0,0.0,False
9441,LCE1A,0,0.0,False
9442,LCE1B,0,0.0,False
9443,LCE1C,0,0.0,False
9444,LCE1D,0,0.0,False
9445,LCE1E,0,0.0,False
9446,LCE1F,0,0.0,False
9447,LCE2A,0,0.0,False
9448,LCE2B,0,0.0,False
9449,LCE2C,0,0.0,False
9450,LCE2D,0,0.0,False
9451,LCE3A,514,100.0,False
9452,LCE3B,514,100.0,False
9453,LCE3C,0,0.0,False
9454,LCE3D,0,0.0,False
9455,LCE3E,0,0.0,False
9456,LCE4A,0,0.0,False
9457,LCE5A,0,0.0,False
9458,LCE6A,0,0.0,False
9459,LCK,0,0.0,False
9460,LCLAT1,0,0.0,False
9461,LCMT1,0,0.0,False
9462,LCMT2,0,0.0,False
9463,LCN10,0,0.0,False
9464,LCN12,0,0.0,False
9465,LCN1,0,0.0,False
9466,LCN15,0,0.0,False
9467,LCN2,0,0.0,False
9468,LCN6,0,0.0,False
9469,LCN8,0,0.0,False
9470,LCN9,0,0.0,False
9471,LCNL1,0,0.0,False
9472,LCOR,0,0.0,False
9473,LCORL,0,0.0,False
9474,LCP1,0,0.0,False
9475,LCP2,0,0.0,False
9476,LCT,0,0.0,False
9477,LCTL,0,0.0,False
9478,LDB1,0,0.0,False
9479,LDB2,0,0.0,False
9480,LDB3,0,0.0,False
9481,LDHA,0,0.0,False
9482,LDHAL6A,0,0.0,False
9483,LDHAL6B,0,0.0,False
9484,LDHB,0,0.0,False
9485,LDHC,0,0.0,False
9486,LDHD,0,0.0,False
9487,LDLR,0,0.0,False
9488,LDLRAD1,0,0.0,False
9489,LDLRAD2,0,0.0,False
9490,LDLRAD3,0,0.0,False
9491,LDLRAP1,0,0.0,False
9492,LDOC1,0,0.0,False
9493,LDOC1L,0,0.0,False
9494,LEAP2,0,0.0,False
9495,LECT1,0,0.0,False
9496,LECT2,0,0.0,False
9497,LEF1,0,0.0,False
9498,LEFTY1,0,0.0,False
9499,LEFTY2,0,0.0,False
9500,LEKR1,0,0.0,False
9501,LELP1,0,0.0,False
9502,LEMD1,0,0.0,False
9503,LEMD2,0,0.0,False
9504,LEMD3,0,0.0,False
9505,LENEP,0,0.0,False
9506,LENG1,0,0.0,False
9507,LENG8,0,0.0,False
9508,LENG9,0,0.0,False
9509,LEO1,0,0.0,False
9510,LEP,0,0.0,False
9511,LEPR,0,0.0,False
9512,LEPRE1,0,0.0,False
9513,LEPREL1,0,0.0,False
9514,LEPREL2,0,0.0,False
9515,LEPROT,0,0.0,False
9516,LEPROTL1,0,0.0,False
9517,LETM1,0,0.0,False
9518,LETM2,0,0.0,False
9519,LETMD1,0,0.0,False
9520,LEUTX,0,0.0,False
9521,LFNG,0,0.0,False
9522,LGALS12,0,0.0,False
9523,LGALS13,0,0.0,False
9524,LGALS1,0,0.0,False
9525,LGALS14,0,0.0,False
9526,LGALS2,0,0.0,False
9527,LGALS3,0,0.0,False
9528,LGALS3BP,0,0.0,False
9529,LGALS4,0,0.0,False
9530,LGALS7,0,0.0,False
9531,LGALS7B,0,0.0,False
9532,LGALS8,0,0.0,False
9533,LGALS9,0,0.0,False
9534,LGALS9B,0,0.0,False
9535,LGALS9C,0,0.0,False
9536,LGI1,0,0.0,False
9537,LGI2,0,0.0,False
9538,LGI3,0,0.0,False
9539,LGI4,0,0.0,False
9540,LGMN,0,0.0,False
9541,LGR4,0,0.0,False
9542,LGR5,0,0.0,False
9543,LGR6,0,0.0,False
9544,LGSN,0,0.0,False
9545,EIF2D,0,0.0,False
9546,LHB,0,0.0,False
9547,LHCGR,0,0.0,False
9548,LHFP,0,0.0,False
9549,LHFPL1,0,0.0,False
9550,LHFPL2,0,0.0,False
9551,LHFPL3,0,0.0,False
9552,LHFPL4,0,0.0,False
9553,LHFPL5,0,0.0,False
9554,LHPP,0,0.0,False
9555,LHX1,0,0.0,False
9556,LHX2,0,0.0,False
9557,LHX3,0,0.0,False
9558,LHX4,0,0.0,False
9559,LHX5,0,0.0,False
9560,LHX6,0,0.0,False
9561,LHX8,0,0.0,False
9562,LHX9,0,0.0,False
9563,LIAS,0,0.0,False
9564,LIF,0,0.0,False
9565,LIFR,0,0.0,False
9566,LIG1,0,0.0,False
9567,LIG3,0,0.0,False
9568,LIG4,0,0.0,False
9569,LILRA1,0,0.0,False
9570,LILRA2,0,0.0,False
9571,LILRA3,0,0.0,False
9572,LILRA4,0,0.0,False
9573,LILRA5,0,0.0,False
9574,LILRA6,0,0.0,False
9575,LILRB1,0,0.0,False
9576,LILRB2,0,0.0,False
9577,LILRB3,0,0.0,False
9578,LILRB4,0,0.0,False
9579,LILRB5,0,0.0,False
9580,LILRP2,0,0.0,False
9581,LIM2,0,0.0,False
9582,LIMA1,0,0.0,False
9583,LIMCH1,0,0.0,False
9584,LIMD1,0,0.0,False
9585,LIMD2,0,0.0,False
9586,LIME1,0,0.0,False
9587,LIMK1,0,0.0,False
9588,LIMK2,0,0.0,False
9589,LIMS1,0,0.0,False
9590,LIMS2,0,0.0,False
9591,LIMS3,0,0.0,False
9592,LIMS3-LOC440895,0,0.0,False
9593,LIN28A,0,0.0,False
9594,LIN28B,0,0.0,False
9595,LIN37,0,0.0,False
9596,LIN52,0,0.0,False
9597,LIN54,0,0.0,False
9598,LIN7A,0,0.0,False
9599,LIN7B,0,0.0,False
9600,LIN7C,0,0.0,False
9601,LIN9,0,0.0,False
9602,LINGO1,0,0.0,False
9603,LINGO2,0,0.0,False
9604,LINGO3,0,0.0,False
9605,LINGO4,0,0.0,False
9606,LINS1,0,0.0,False
9607,LIPA,0,0.0,False
9608,LIPC,0,0.0,False
9609,LIPE,0,0.0,False
9610,LIPF,0,0.0,False
9611,LIPG,0,0.0,False
9612,LIPH,0,0.0,False
9613,LIPI,0,0.0,False
9614,LIPJ,0,0.0,False
9615,LIPK,0,0.0,False
9616,LIPM,0,0.0,False
9617,LIPN,0,0.0,False
9618,LIPT1,0,0.0,False
9619,LIPT2,0,0.0,False
9620,LITAF,0,0.0,False
9621,LIX1,0,0.0,False
9622,LIX1L,0,0.0,False
9623,LLGL1,0,0.0,False
9624,LLGL2,0,0.0,False
9625,LLPH,0,0.0,False
9626,LMAN1,0,0.0,False
9627,LMAN1L,0,0.0,False
9628,LMAN2,0,0.0,False
9629,LMAN2L,0,0.0,False
9630,LMBR1,0,0.0,False
9631,LMBR1L,0,0.0,False
9632,LMBRD1,0,0.0,False
9633,LMBRD2,0,0.0,False
9634,LMCD1,0,0.0,False
9635,LMF1,0,0.0,False
9636,LMF2,0,0.0,False
9637,LMLN,0,0.0,False
9638,LMNA,0,0.0,False
9639,LMNB1,0,0.0,False
9640,LMNB2,0,0.0,False
9641,LMO1,0,0.0,False
9642,LMO2,0,0.0,False
9643,LMO3,0,0.0,False
9644,LMO4,0,0.0,False
9645,LMO7,0,0.0,False
9646,LMOD1,0,0.0,False
9647,LMOD2,0,0.0,False
9648,LMOD3,0,0.0,False
9649,LMTK2,0,0.0,False
9650,LMTK3,0,0.0,False
9651,LMX1A,0,0.0,False
9652,LMX1B,0,0.0,False
9653,LNP1,0,0.0,False
9654,LNPEP,0,0.0,False
9655,LNX1,0,0.0,False
9656,LNX2,0,0.0,False
9657,ZBTB11-AS1,0,0.0,False
9658,HAVCR1P1,0,0.0,False
9659,ANKRD26P3,0,0.0,False
9660,LOC100124692,0,0.0,False
9661,FAM86JP,0,0.0,False
9662,LOC100126784,0,0.0,False
9663,SLCO4A1-AS1,0,0.0,False
9664,DPPA2P3,0,0.0,False
9665,LOC100128076,0,0.0,False
9666,FHL1P1,0,0.0,False
9667,TMPO-AS1,0,0.0,False
9668,LINC02731,0,0.0,False
9669,LOC100128288,0,0.0,False
9670,DLG5-AS1,0,0.0,False
9671,BET1P1,0,0.0,False
9672,LINC02347,0,0.0,False
9673,LOC100128573,0,0.0,False
9674,ACVR2B-AS1,0,0.0,False
9675,HPN-AS1,0,0.0,False
9676,SRRM2-AS1,0,0.0,False
9677,GPR158-AS1,0,0.0,False
9678,LINC01003,0,0.0,False
9679,LOC100128842,0,0.0,False
9680,MAPT-AS1,0,0.0,False
9681,LOC100129034,0,0.0,False
9682,LOC100129055,0,0.0,False
9683,LINC03062,0,0.0,False
9684,GABPB1-AS1,0,0.0,False
9685,LOC100129534,0,0.0,False
9686,LINC02035,0,0.0,False
9687,LOC100129637,0,0.0,False
9688,ARRDC3-AS1,0,0.0,False
9689,LINC01126,0,0.0,False
9690,LOC100129935,0,0.0,False
9691,URAHP,0,0.0,False
9692,SNAP47,0,0.0,True
9693,MAPT-IT1,0,0.0,False
9694,GALNT9-AS1,0,0.0,False
9695,LOC100130264,0,0.0,False
9696,CCDC166,0,0.0,False
9697,LOC100130331,0,0.0,False
9698,LINC00552,0,0.0,False
9699,PARD6G-AS1,0,0.0,False
9700,NFYC-AS1,0,0.0,False
9701,LINC00910,0,0.0,False
9702,LOC100130691,0,0.0,False
9703,LOC100130776,0,0.0,False
9704,LOC100130872,0,0.0,False
9705,SNRPGP15,0,0.0,False
9706,SMIM6,0,0.0,False
9707,LOC100130987,0,0.0,False
9708,CCDC183-AS1,0,0.0,False
9709,LINC00893,0,0.0,False
9710,LOC100131496,0,0.0,False
9711,LINC00887,0,0.0,False
9712,MZF1-AS1,0,0.0,False
9713,FAM83A-AS1,0,0.0,False
9714,C2CD4D-AS1,0,0.0,False
9715,EHBP1-AS1,0,0.0,False
9716,NPIPB5,0,0.0,False
9717,LOC100132287,0,0.0,False
9718,TEKT4P2,0,0.0,False
9719,LOC100132354,0,0.0,False
9720,PAXIP1-AS2,0,0.0,False
9721,DCAF13P3,0,0.0,False
9722,LOC100132831,0,0.0,False
9723,PMS2P9,0,0.0,False
9724,GUSBP19,0,0.0,False
9725,LINC01001,0,0.0,False
9726,RSU1P2,0,0.0,False
9727,LOC100133331,0,0.0,False
9728,LOC100133469,0,0.0,False
9729,MRPL23-AS1,0,0.0,False
9730,LINC01134,0,0.0,False
9731,LOC100133669,0,0.0,False
9732,LOC100133893,0,0.0,False
9733,LOC100133920,0,0.0,False
9734,UXT-AS1,0,0.0,False
9735,LOC100133985,0,0.0,False
9736,MAP3K14-AS1,0,0.0,False
9737,KDM7A-DT,0,0.0,False
9738,LINC01119,0,0.0,False
9739,LOC100134368,0,0.0,False
9740,NDUFB2-AS1,0,0.0,False
9741,LOC100134868,0,0.0,False
9742,CHKB-DT,0,0.0,False
9743,LINC00930,0,0.0,False
9744,TEX36-AS1,514,100.0,False
9745,LOC100170939,0,0.0,False
9746,HECTD2-AS1,0,0.0,False
9747,LINC00426,0,0.0,False
9748,DCTN1-AS1,0,0.0,False
9749,RAMP2-AS1,0,0.0,False
9750,TPT1-AS1,0,0.0,False
9751,LINC02418,0,0.0,False
9752,LOC100190986,0,0.0,False
9753,ZFHX4-AS1,0,0.0,False
9754,LOC100192379,0,0.0,False
9755,LOC100192426,0,0.0,False
9756,MANCR,0,0.0,False
9757,LOC100216545,0,0.0,False
9758,PCED1B-AS1,0,0.0,False
9759,LOC100240726,0,0.0,False
9760,LOC100240734,0,0.0,False
9761,LOC100240735,0,0.0,False
9762,RPL26L1-AS1,0,0.0,False
9763,LOC100270710,0,0.0,False
9764,LARRPM,0,0.0,False
9765,LINC00653,0,0.0,False
9766,LINC00899,0,0.0,False
9767,LOC100271831,0,0.0,False
9768,LOC100271832,0,0.0,False
9769,SMG1P3,0,0.0,False
9770,NFE2L3P2,0,0.0,False
9771,LOC100272216,0,0.0,False
9772,LOC100272217,0,0.0,False
9773,LINC00894,0,0.0,False
9774,LOC100286793,0,0.0,False
9775,BCDIN3D-AS1,0,0.0,False
9776,TIPARP-AS1,0,0.0,False
9777,LOC100287704,0,0.0,False
9778,ANKRD66,0,0.0,False
9779,WASH8P,0,0.0,False
9780,MAN1B1-DT,0,0.0,False
9781,RASAL2-AS1,0,0.0,False
9782,LINC00882,0,0.0,False
9783,BABAM2-AS1,0,0.0,False
9784,SLC25A5-AS1,0,0.0,False
9785,MISP3,0,0.0,False
9786,TNFRSF14-AS1,0,0.0,False
9787,LINC01257,0,0.0,False
9788,NRAD1,0,0.0,False
9789,METTL21EP,0,0.0,False
9790,LINC00661,0,0.0,False
9791,LINC00628,0,0.0,False
9792,ZNF300P1,0,0.0,False
9793,LOC143188,0,0.0,False
9794,LOC143666,0,0.0,False
9795,LOC144438,0,0.0,False
9796,CEP83-DT,0,0.0,False
9797,A2M-AS1,0,0.0,False
9798,LINC00934,0,0.0,False
9799,LINC00410,0,0.0,False
9800,LOC145474,0,0.0,False
9801,TCF12-DT,0,0.0,False
9802,LINC00924,0,0.0,False
9803,DRAIC,0,0.0,False
9804,LOC145845,0,0.0,False
9805,SSTR5-AS1,0,0.0,False
9806,FRG2DP,0,0.0,False
9807,ARHGAP27P1,0,0.0,False
9808,ILF3-DT,0,0.0,False
9809,TPM3P9,0,0.0,False
9810,LINC00906,0,0.0,False
9811,LINC00662,0,0.0,False
9812,MRPL20-AS1,0,0.0,False
9813,LOC148696,0,0.0,False
9814,LOC148709,0,0.0,False
9815,GCSAML-AS1,0,0.0,False
9816,LINC01341,0,0.0,False
9817,CHIAP2,0,0.0,False
9818,LINC00654,0,0.0,False
9819,LINC00895,0,0.0,False
9820,LINC00896,0,0.0,False
9821,PRR34-AS1,0,0.0,False
9822,PRSS40A,0,0.0,False
9823,LINC01102,0,0.0,False
9824,LOC150622,0,0.0,False
9825,LOC150776,0,0.0,False
9826,RAB6D,0,0.0,False
9827,LINC01106,0,0.0,False
9828,LOC151162,0,0.0,False
9829,LINC02610,0,0.0,False
9830,LINC00608,0,0.0,False
9831,LBX2-AS1,0,0.0,False
9832,LINC00635,0,0.0,False
9833,LINC00691,0,0.0,False
9834,NCBP2AS2,0,0.0,False
9835,LINC02085,0,0.0,False
9836,SLC25A48,0,0.0,False
9837,ANXA2R-AS1,0,0.0,False
9838,LOC153910,0,0.0,False
9839,LOC154449,0,0.0,False
9840,LOC154761,0,0.0,False
9841,LINC00689,0,0.0,False
9842,LINC00964,0,0.0,False
9843,MIR124-1HG,0,0.0,False
9844,SPAAR,0,0.0,False
9845,USP27X-DT,0,0.0,False
9846,FGF13,0,0.0,True
9847,USP32P1,0,0.0,False
9848,SEPHS1P1,0,0.0,False
9849,NBPF11,0,0.0,False
9850,FAM237A,0,0.0,False
9851,AADACP1,0,0.0,False
9852,SIMC1P1,0,0.0,False
9853,PAXIP1-DT,0,0.0,False
9854,TMEM254-AS1,0,0.0,False
9855,CTAGE10P,0,0.0,False
9856,USP32P2,0,0.0,False
9857,SDHAP4,0,0.0,False
9858,ZEB1-AS1,0,0.0,False
9859,LINC02685,0,0.0,False
9860,ADCY10P1,0,0.0,False
9861,SMIM13,0,0.0,False
9862,TOB2P1,0,0.0,False
9863,CUTALP,0,0.0,False
9864,TTC41P,0,0.0,False
9865,LINC00710,0,0.0,False
9866,MIR9-3HG,0,0.0,False
9867,LINC00879,0,0.0,False
9868,LINC01018,0,0.0,False
9869,LOC256880,0,0.0,False
9870,LINC01366,0,0.0,False
9871,SLC9A3-OT1,0,0.0,False
9872,LOC26102,0,0.0,False
9873,PDCD4-AS1,0,0.0,False
9874,ZMIZ1-AS1,0,0.0,False
9875,LOC283070,0,0.0,False
9876,LOC283174,0,0.0,False
9877,LINC00294,0,0.0,False
9878,C1RL-AS1,0,0.0,False
9879,LINC02396,0,0.0,False
9880,TRHDE-AS1,0,0.0,False
9881,LINC00592,0,0.0,False
9882,LINC00926,0,0.0,False
9883,LOC283731,0,0.0,False
9884,LINC00928,0,0.0,False
9885,GNAO1-DT,0,0.0,False
9886,LINC00922,0,0.0,False
9887,LINC01566,0,0.0,False
9888,PDPR2P,0,0.0,False
9889,TMEM235,0,0.0,False
9890,LOC284009,0,0.0,False
9891,RNF227,0,0.0,False
9892,LOC284100,0,0.0,False
9893,ANKRD20A9P,0,0.0,False
9894,CYP4F35P,0,0.0,False
9895,LINC00908,0,0.0,False
9896,LOC284379,0,0.0,False
9897,LINC00663,0,0.0,False
9898,ACTR2P2,0,0.0,False
9899,LINC01226,0,0.0,False
9900,MFSD4A-AS1,0,0.0,False
9901,LINC02800,0,0.0,False
9902,LINC01777,0,0.0,False
9903,LINC01142,0,0.0,False
9904,LINC00494,0,0.0,False
9905,LOC284788,0,0.0,False
9906,LOC284798,0,0.0,False
9907,AATBC,0,0.0,False
9908,TTC28-AS1,0,0.0,False
9909,STARD7-AS1,0,0.0,False
9910,LINC00486,0,0.0,False
9911,LOC285074,0,0.0,False
9912,LOC285194,0,0.0,False
9913,LINC00636,0,0.0,False
9914,PDCL3P4,0,0.0,False
9915,LINC00606,0,0.0,False
9916,LINC00620,0,0.0,False
9917,LINC00698,0,0.0,False
9918,LINC01091,0,0.0,False
9919,RPL34-DT,0,0.0,False
9920,LINC01098,0,0.0,False
9921,LINC01096,0,0.0,False
9922,LINC02995,0,0.0,False
9923,LINC01845,0,0.0,False
9924,LINC02159,0,0.0,False
9925,LINC02112,0,0.0,False
9926,LOC285696,0,0.0,False
9927,LOC285733,0,0.0,False
9928,LINC00326,0,0.0,False
9929,PHACTR2-AS1,0,0.0,False
9930,LINC01622,0,0.0,False
9931,LY86-AS1,0,0.0,False
9932,PACRG-AS1,0,0.0,False
9933,HLA-F-AS1,0,0.0,False
9934,LOC285847,0,0.0,False
9935,INHBA-AS1,0,0.0,False
9936,SLC26A4-AS1,0,0.0,False
9937,LINC01591,0,0.0,False
9938,LINC02209,0,0.0,False
9939,LOC286238,0,0.0,False
9940,LOC286359,0,0.0,False
9941,LOC286367,0,0.0,False
9942,FIRRE,0,0.0,False
9943,CPS1-IT1,0,0.0,False
9944,LINC00705,0,0.0,False
9945,KRTAP5-AS1,0,0.0,False
9946,ATP2B1-AS1,0,0.0,False
9947,LINC01089,0,0.0,False
9948,LOC339047,0,0.0,False
9949,KRT17P5,0,0.0,False
9950,LINC00667,0,0.0,False
9951,LINC01140,0,0.0,False
9952,LINC01139,0,0.0,False
9953,LINC01734,0,0.0,False
9954,LINC00634,0,0.0,False
9955,LINC00298,0,0.0,False
9956,LINC02433,0,0.0,False
9957,SLC25A48-AS1,0,0.0,False
9958,LINC01020,0,0.0,False
9959,LINC03019,0,0.0,False
9960,GAS2L1P2,0,0.0,False
9961,SAE1P1,0,0.0,False
9962,C16orf96,0,0.0,False
9963,DUBR,0,0.0,False
9964,LOC344967,0,0.0,False
9965,H3P44,0,0.0,False
9966,LINC00442,0,0.0,False
9967,ANKRD18DP,0,0.0,False
9968,FAM86EP,0,0.0,False
9969,LINC00265,0,0.0,False
9970,LINC00965,0,0.0,False
9971,NANOGNB,0,0.0,False
9972,LOC374443,0,0.0,False
9973,TPTE2P6,0,0.0,False
9974,FAM228B,0,0.0,False
9975,LRRC37A6P,0,0.0,False
9976,PTCHD3P1,0,0.0,False
9977,GOLGA2P7,0,0.0,False
9978,LOC388242,0,0.0,False
9979,LINC00671,0,0.0,False
9980,PVALEF,0,0.0,False
9981,SMIM1,0,0.0,False
9982,LINC02591,0,0.0,False
9983,LOC388789,0,0.0,False
9984,SNHG17,0,0.0,False
9985,TMEM247,0,0.0,False
9986,LOC388955,0,0.0,False
9987,PLAC9P1,0,0.0,False
9988,SMIM32,0,0.0,False
9989,PROB1,0,0.0,False
9990,RBAKDN,0,0.0,False
9991,NUPR2,0,0.0,False
9992,LINC00937,0,0.0,False
9993,LOC389705,0,0.0,False
9994,PTGES2-AS1,0,0.0,False
9995,UBAP1L,0,0.0,False
9996,OACYLP,0,0.0,False
9997,LOC391322,0,0.0,False
9998,LOC392196,0,0.0,False
9999,LINC00999,0,0.0,False
10000,LOC399815,0,0.0,False
10001,MIR100HG,0,0.0,False
10002,LINC00938,0,0.0,False
10003,LOC400043,0,0.0,False
10004,ZNF407-AS1,0,0.0,False
10005,LOC400696,0,0.0,False
10006,LINC01144,0,0.0,False
10007,GBP1P1,0,0.0,False
10008,LRRC52-AS1,0,0.0,False
10009,LINC02817,0,0.0,False
10010,LRRC74B,0,0.0,False
10011,TPTEP2,0,0.0,False
10012,MIRLET7BHG,0,0.0,False
10013,LOC400940,0,0.0,False
10014,NOC2LP2,0,0.0,False
10015,LOC401052,0,0.0,False
10016,LOC401093,0,0.0,False
10017,WDR5CP,0,0.0,False
10018,LRRD1,0,0.0,False
10019,SMIM30,0,0.0,False
10020,ATP6V0E2-AS1,0,0.0,False
10021,BHLHE22-AS1,0,0.0,False
10022,ZNF674-AS1,0,0.0,False
10023,LOC402377,0,0.0,False
10024,PPIAP80,0,0.0,False
10025,LOC407835,0,0.0,False
10026,CNTFR-AS1,0,0.0,False
10027,GRM5P1,0,0.0,False
10028,LINC02893,0,0.0,False
10029,SMG1P2,0,0.0,False
10030,CDIPTOSP,0,0.0,False
10031,ARHGAP27P2,0,0.0,False
10032,HNRNPCL2,0,0.0,False
10033,LINC03025,0,0.0,False
10034,LOC440905,0,0.0,False
10035,LINC01124,0,0.0,False
10036,THUMPD3-AS1,0,0.0,False
10037,SMIM4,0,0.0,False
10038,GUSBP5,0,0.0,False
10039,LOC441089,0,0.0,False
10040,LINC00602,0,0.0,False
10041,LINC02981,0,0.0,False
10042,ZNRF2P1,0,0.0,False
10043,CTAGE15,0,0.0,False
10044,PTMAP11,0,0.0,False
10045,MKRN10P,0,0.0,False
10046,LOC441601,0,0.0,False
10047,LOC441666,0,0.0,False
10048,ANKRD65,0,0.0,False
10049,TUBBP6,0,0.0,False
10050,PTGER4P2-CDK2AP2P2,0,0.0,False
10051,UQCRBP1,0,0.0,False
10052,XRCC6P5,0,0.0,False
10053,RABGEF1P1,0,0.0,False
10054,SLC25A51P4,0,0.0,False
10055,MIR4435-2HG,0,0.0,False
10056,FKBP6P2,0,0.0,False
